"","month","origin_state","dest_state","N"
"2870",3,"oregon","utah",431
"2871",3,"utah","oregon",430
"2872",3,"michigan","georgia",675
"2873",3,"georgia","michigan",672
"2874",3,"minnesota","new york",440
"2875",3,"alabama","georgia",1047
"2876",3,"georgia","alabama",1051
"2877",3,"south carolina","georgia",1154
"2878",3,"georgia","south carolina",1154
"2879",3,"hawaii","california",2605
"2880",3,"georgia","kentucky",753
"2881",3,"kentucky","georgia",754
"2882",3,"montana","georgia",16
"2883",3,"missouri","utah",185
"2884",3,"georgia","louisiana",1127
"2885",3,"louisiana","georgia",1142
"2886",3,"montana","utah",646
"2887",3,"georgia","puerto rico",130
"2888",3,"puerto rico","georgia",134
"2889",3,"colorado","utah",1039
"2890",3,"utah","colorado",1030
"2891",3,"nevada","georgia",431
"2892",3,"georgia","virginia",2068
"2893",3,"virginia","georgia",2064
"2894",3,"maryland","utah",73
"2895",3,"colorado","georgia",625
"2896",3,"georgia","colorado",636
"2897",3,"michigan","michigan",1844
"2898",3,"minnesota","georgia",420
"2899",3,"michigan","puerto rico",24
"2900",3,"puerto rico","michigan",31
"2901",3,"new york","minnesota",439
"2902",3,"georgia","oregon",92
"2903",3,"oregon","georgia",92
"2904",3,"hawaii","washington",525
"2905",3,"washington","hawaii",526
"2906",3,"utah","pennsylvania",61
"2907",3,"michigan","tennessee",517
"2908",3,"virginia","michigan",790
"2909",3,"michigan","virginia",765
"2910",3,"minnesota","utah",174
"2911",3,"california","minnesota",779
"2912",3,"washington","georgia",225
"2913",3,"wyoming","utah",155
"2914",3,"georgia","tennessee",1488
"2915",3,"tennessee","georgia",1498
"2916",3,"north carolina","georgia",2245
"2917",3,"minnesota","michigan",583
"2918",3,"new york","u.s. virgin islands",32
"2919",3,"u.s. virgin islands","new york",31
"2920",3,"michigan","new york",1454
"2921",3,"montana","minnesota",252
"2922",3,"minnesota","montana",253
"2923",3,"georgia","ohio",848
"2924",3,"georgia","indiana",703
"2925",3,"indiana","georgia",690
"2926",3,"michigan","illinois",1839
"2927",3,"georgia","kansas",87
"2928",3,"georgia","new jersey",670
"2929",3,"new jersey","georgia",690
"2930",3,"kentucky","utah",51
"2931",3,"florida","washington",295
"2932",3,"wyoming","georgia",25
"2933",3,"pennsylvania","georgia",1143
"2934",3,"georgia","arizona",407
"2935",3,"utah","maryland",73
"2936",3,"washington","utah",556
"2937",3,"georgia","maryland",557
"2938",3,"maryland","georgia",535
"2939",3,"missouri","georgia",796
"2940",3,"kentucky","massachusetts",108
"2941",3,"wisconsin","georgia",443
"2942",3,"georgia","minnesota",422
"2943",3,"georgia","u.s. virgin islands",67
"2944",3,"u.s. virgin islands","georgia",67
"2945",3,"hawaii","minnesota",25
"2946",3,"minnesota","hawaii",25
"2947",3,"michigan","washington",144
"2948",3,"michigan","nevada",350
"2949",3,"utah","hawaii",51
"2950",3,"hawaii","utah",51
"2951",3,"washington","michigan",145
"2952",3,"georgia","washington",225
"2953",3,"michigan","utah",136
"2954",3,"washington","kentucky",17
"2955",3,"idaho","minnesota",56
"2956",3,"california","ohio",230
"2957",3,"nevada","michigan",348
"2958",3,"minnesota","missouri",404
"2959",3,"florida","minnesota",915
"2960",3,"minnesota","california",776
"2961",3,"georgia","georgia",1842
"2962",3,"utah","wyoming",155
"2963",3,"kentucky","florida",1060
"2964",3,"florida","kentucky",1060
"2965",3,"utah","tennessee",58
"2966",3,"ohio","georgia",846
"2967",3,"minnesota","nebraska",280
"2968",3,"georgia","new hampshire",16
"2969",3,"indiana","washington",58
"2970",3,"washington","indiana",58
"2971",3,"michigan","california",513
"2972",3,"california","michigan",514
"2973",3,"mississippi","georgia",496
"2974",3,"georgia","wisconsin",420
"2975",3,"utah","minnesota",174
"2976",3,"georgia","rhode island",87
"2977",3,"missouri","minnesota",406
"2978",3,"new york","michigan",1458
"2979",3,"rhode island","georgia",87
"2980",3,"utah","montana",648
"2981",3,"michigan","minnesota",584
"2982",3,"georgia","nebraska",168
"2983",3,"georgia","west virginia",125
"2984",3,"virginia","utah",60
"2985",3,"utah","virginia",61
"2986",3,"hawaii","georgia",31
"2987",3,"georgia","hawaii",30
"2988",3,"utah","ohio",42
"2989",3,"south carolina","michigan",173
"2990",3,"minnesota","florida",915
"2991",3,"new mexico","utah",85
"2992",3,"utah","new mexico",85
"2993",3,"maryland","minnesota",168
"2994",3,"colorado","washington",792
"2995",3,"washington","colorado",779
"2996",3,"minnesota","maryland",168
"2997",3,"utah","kentucky",51
"2998",3,"nevada","kentucky",93
"2999",3,"michigan","maryland",283
"3000",3,"minnesota","nevada",249
"3001",3,"virginia","minnesota",445
"3002",3,"minnesota","kentucky",217
"3003",3,"utah","nevada",529
"3004",3,"michigan","colorado",349
"3005",3,"colorado","michigan",348
"3006",3,"michigan","missouri",361
"3007",3,"connecticut","georgia",195
"3008",3,"georgia","connecticut",195
"3009",3,"missouri","michigan",361
"3010",3,"georgia","oklahoma",308
"3011",3,"nebraska","georgia",168
"3012",3,"georgia","utah",283
"3013",3,"wisconsin","michigan",555
"3014",3,"oklahoma","georgia",309
"3015",3,"minnesota","wisconsin",749
"3016",3,"utah","michigan",136
"3017",3,"colorado","minnesota",479
"3018",3,"minnesota","colorado",494
"3019",3,"minnesota","virginia",441
"3020",3,"georgia","missouri",803
"3021",3,"washington","alaska",824
"3022",3,"nevada","washington",803
"3023",3,"washington","nevada",806
"3024",3,"washington","washington",703
"3025",3,"maryland","michigan",267
"3026",3,"minnesota","south dakota",368
"3027",3,"washington","north carolina",146
"3028",3,"georgia","south dakota",29
"3029",3,"georgia","wyoming",24
"3030",3,"maine","georgia",29
"3031",3,"north carolina","washington",146
"3032",3,"utah","washington",558
"3033",3,"tennessee","minnesota",286
"3034",3,"minnesota","tennessee",286
"3035",3,"oregon","washington",681
"3036",3,"minnesota","north dakota",715
"3037",3,"michigan","pennsylvania",750
"3038",3,"ohio","michigan",435
"3039",3,"washington","oregon",650
"3040",3,"wisconsin","minnesota",749
"3041",3,"south dakota","georgia",29
"3042",3,"washington","minnesota",323
"3043",3,"connecticut","michigan",140
"3044",3,"michigan","connecticut",140
"3045",3,"minnesota","washington",325
"3046",3,"georgia","arkansas",437
"3047",3,"arkansas","georgia",438
"3048",3,"illinois","utah",390
"3049",3,"utah","missouri",186
"3050",3,"nevada","minnesota",247
"3051",3,"south dakota","minnesota",368
"3052",3,"connecticut","minnesota",109
"3053",3,"utah","georgia",283
"3054",3,"minnesota","oregon",97
"3055",3,"oregon","minnesota",97
"3056",3,"georgia","iowa",154
"3057",3,"iowa","georgia",154
"3058",3,"michigan","new jersey",365
"3059",3,"north dakota","minnesota",716
"3060",3,"utah","illinois",392
"3061",3,"georgia","montana",15
"3062",3,"alaska","minnesota",28
"3063",3,"minnesota","alaska",28
"3064",3,"utah","idaho",624
"3065",3,"georgia","mississippi",496
"3066",3,"minnesota","connecticut",109
"3067",3,"tennessee","michigan",513
"3068",3,"new jersey","michigan",332
"3069",3,"minnesota","louisiana",79
"3070",3,"minnesota","ohio",298
"3071",3,"georgia","nevada",429
"3072",3,"utah","new jersey",113
"3073",3,"louisiana","michigan",160
"3074",3,"indiana","michigan",496
"3075",3,"kentucky","minnesota",217
"3076",3,"nebraska","minnesota",280
"3077",3,"minnesota","minnesota",994
"3078",3,"new mexico","georgia",58
"3079",3,"georgia","new mexico",58
"3080",3,"utah","north carolina",97
"3081",3,"louisiana","minnesota",79
"3082",3,"kentucky","new york",455
"3083",3,"michigan","rhode island",89
"3084",3,"idaho","utah",631
"3085",3,"michigan","south carolina",174
"3086",3,"nevada","utah",529
"3087",3,"kentucky","nevada",93
"3088",3,"tennessee","utah",57
"3089",3,"louisiana","utah",31
"3090",3,"utah","louisiana",31
"3091",3,"massachusetts","kentucky",108
"3092",3,"north carolina","utah",97
"3093",3,"oregon","michigan",28
"3094",3,"pennsylvania","minnesota",295
"3095",3,"michigan","indiana",495
"3096",3,"michigan","wisconsin",556
"3097",3,"pennsylvania","utah",60
"3098",3,"new hampshire","georgia",15
"3099",3,"new jersey","utah",113
"3100",3,"virginia","washington",218
"3101",3,"washington","virginia",219
"3102",3,"georgia","maine",30
"3103",3,"alaska","washington",827
"3104",3,"illinois","michigan",1869
"3105",3,"new jersey","minnesota",286
"3106",3,"michigan","ohio",435
"3107",3,"ohio","minnesota",297
"3108",3,"kentucky","arizona",115
"3109",3,"kansas","georgia",87
"3110",3,"minnesota","indiana",223
"3111",3,"minnesota","idaho",58
"3112",3,"minnesota","new jersey",288
"3113",3,"michigan","louisiana",160
"3114",3,"utah","indiana",29
"3115",3,"indiana","minnesota",222
"3116",3,"california","missouri",583
"3117",3,"tennessee","washington",91
"3118",3,"west virginia","georgia",125
"3119",3,"arizona","kentucky",115
"3120",3,"washington","tennessee",92
"3121",3,"vermont","georgia",31
"3122",3,"georgia","vermont",31
"3123",3,"minnesota","pennsylvania",295
"3124",3,"indiana","utah",29
"3125",3,"rhode island","michigan",89
"3126",3,"kentucky","colorado",176
"3127",3,"colorado","kentucky",176
"3128",3,"michigan","oregon",28
"3129",3,"ohio","utah",40
"3130",3,"indiana","california",148
"3131",3,"kentucky","washington",17
"3132",3,"new york","missouri",506
"3133",3,"missouri","new york",506
"3134",3,"new york","kentucky",460
"3135",3,"ohio","california",231
"3136",3,"minnesota","puerto rico",8
"3137",3,"puerto rico","minnesota",8
"3138",3,"north carolina","nevada",224
"3139",3,"michigan","montana",3
"3140",3,"georgia","north dakota",4
"3141",3,"north dakota","georgia",4
"3142",3,"montana","michigan",3
"3143",3,"florida","new hampshire",142
"3144",3,"iowa","arizona",198
"3145",3,"north dakota","arizona",170
"3146",3,"florida","kansas",8
"3147",3,"nevada","iowa",77
"3148",3,"florida","wisconsin",526
"3149",3,"idaho","california",659
"3150",3,"north dakota","nevada",74
"3151",3,"nebraska","arizona",174
"3152",3,"iowa","florida",148
"3153",3,"nevada","nevada",679
"3154",3,"wisconsin","nevada",117
"3155",3,"oregon","nevada",404
"3156",3,"nevada","idaho",80
"3157",3,"louisiana","kentucky",29
"3158",3,"montana","arizona",71
"3159",3,"nevada","south dakota",35
"3160",3,"arizona","iowa",198
"3161",3,"new hampshire","florida",143
"3162",3,"nevada","montana",49
"3163",3,"south dakota","arizona",129
"3164",3,"nevada","arkansas",40
"3165",3,"iowa","tennessee",22
"3166",3,"arizona","montana",71
"3167",3,"south dakota","florida",31
"3168",3,"arizona","north dakota",170
"3169",3,"florida","arkansas",63
"3170",3,"mississippi","tennessee",8
"3171",3,"nevada","missouri",308
"3172",3,"florida","west virginia",65
"3173",3,"north dakota","florida",27
"3174",3,"indiana","arizona",166
"3175",3,"iowa","nevada",77
"3176",3,"missouri","florida",985
"3177",3,"nevada","kansas",40
"3178",3,"new jersey","kentucky",232
"3179",3,"nevada","north dakota",74
"3180",3,"florida","south dakota",31
"3181",3,"nevada","wisconsin",116
"3182",3,"arizona","idaho",130
"3183",3,"kentucky","louisiana",29
"3184",3,"louisiana","nevada",90
"3185",3,"florida","iowa",148
"3186",3,"arizona","nebraska",175
"3187",3,"indiana","south carolina",8
"3188",3,"mississippi","florida",8
"3189",3,"oklahoma","florida",61
"3190",3,"south dakota","nevada",35
"3191",3,"ohio","south carolina",27
"3192",3,"nevada","tennessee",159
"3193",3,"florida","oklahoma",61
"3194",3,"maine","florida",102
"3195",3,"tennessee","iowa",22
"3196",3,"south carolina","pennsylvania",269
"3197",3,"idaho","nevada",80
"3198",3,"colorado","nevada",852
"3199",3,"wisconsin","florida",527
"3200",3,"nevada","indiana",154
"3201",3,"arizona","missouri",417
"3202",3,"nebraska","nevada",127
"3203",3,"west virginia","florida",65
"3204",3,"arizona","south dakota",129
"3205",3,"south carolina","ohio",28
"3206",3,"arizona","indiana",170
"3207",3,"tennessee","mississippi",8
"3208",3,"arizona","kansas",74
"3209",3,"kansas","nevada",40
"3210",3,"nevada","nebraska",110
"3211",3,"idaho","arizona",129
"3212",3,"south carolina","kentucky",11
"3213",3,"florida","maine",102
"3214",3,"tennessee","arkansas",9
"3215",3,"arizona","wisconsin",265
"3216",3,"nevada","oregon",380
"3217",3,"montana","nevada",49
"3218",3,"arkansas","florida",63
"3219",3,"nevada","colorado",857
"3220",3,"wisconsin","tennessee",53
"3221",3,"arizona","arkansas",30
"3222",3,"indiana","nevada",154
"3223",3,"tennessee","nevada",167
"3224",3,"tennessee","new jersey",268
"3225",3,"california","idaho",627
"3226",3,"florida","north dakota",27
"3227",3,"new york","tennessee",879
"3228",3,"arkansas","nevada",41
"3229",3,"tennessee","ohio",131
"3230",3,"florida","mississippi",8
"3231",3,"louisiana","indiana",14
"3232",3,"kentucky","south carolina",11
"3233",3,"kentucky","new jersey",253
"3234",3,"south carolina","indiana",8
"3235",3,"missouri","nevada",288
"3236",3,"new mexico","nevada",122
"3237",3,"nevada","hawaii",91
"3238",3,"hawaii","nevada",92
"3239",3,"oregon","hawaii",213
"3240",3,"hawaii","oregon",213
"3241",3,"hawaii","new york",29
"3242",3,"new york","hawaii",29
"3243",3,"massachusetts","hawaii",21
"3244",3,"hawaii","massachusetts",21
"3245",3,"hawaii","hawaii",6111
"3246",3,"hawaii","u.s. pacific trust territories and possessions",39
"3247",3,"u.s. pacific trust territories and possessions","hawaii",40
"3248",3,"iowa","illinois",648
"3249",3,"arkansas","illinois",265
"3250",3,"virginia","pennsylvania",524
"3251",3,"kentucky","illinois",868
"3252",3,"pennsylvania","ohio",357
"3253",3,"illinois","kentucky",913
"3254",3,"illinois","ohio",1338
"3255",3,"illinois","nebraska",467
"3256",3,"ohio","illinois",1309
"3257",3,"texas","montana",115
"3258",3,"north dakota","illinois",114
"3259",3,"texas","mississippi",591
"3260",3,"mississippi","texas",591
"3261",3,"tennessee","illinois",1009
"3262",3,"illinois","iowa",648
"3263",3,"louisiana","illinois",332
"3264",3,"illinois","louisiana",328
"3265",3,"illinois","tennessee",1019
"3266",3,"illinois","rhode island",107
"3267",3,"wisconsin","illinois",887
"3268",3,"illinois","wisconsin",887
"3269",3,"texas","north dakota",124
"3270",3,"alabama","florida",200
"3271",3,"illinois","arkansas",265
"3272",3,"florida","alabama",204
"3273",3,"illinois","illinois",1156
"3274",3,"rhode island","illinois",131
"3275",3,"north dakota","texas",124
"3276",3,"illinois","maryland",424
"3277",3,"new york","ohio",958
"3278",3,"texas","idaho",124
"3279",3,"idaho","texas",124
"3280",3,"alabama","texas",1030
"3281",3,"texas","alabama",1035
"3282",3,"new mexico","maryland",35
"3283",3,"new mexico","colorado",224
"3284",3,"new mexico","california",336
"3285",3,"new york","maryland",586
"3286",3,"connecticut","maryland",130
"3287",3,"connecticut","illinois",260
"3288",3,"connecticut","missouri",31
"3289",3,"alabama","nevada",31
"3290",3,"alabama","illinois",295
"3291",3,"tennessee","maryland",217
"3292",3,"tennessee","south carolina",40
"3293",3,"tennessee","colorado",422
"3294",3,"tennessee","new york",878
"3295",3,"tennessee","missouri",190
"3296",3,"tennessee","wisconsin",70
"3297",3,"tennessee","louisiana",151
"3298",3,"tennessee","oklahoma",36
"3299",3,"tennessee","nebraska",5
"3300",3,"tennessee","arizona",175
"3301",3,"idaho","colorado",251
"3302",3,"idaho","washington",337
"3303",3,"massachusetts","missouri",137
"3304",3,"maryland","new mexico",35
"3305",3,"maryland","new york",582
"3306",3,"maryland","connecticut",130
"3307",3,"maryland","tennessee",217
"3308",3,"maryland","south carolina",149
"3309",3,"maryland","ohio",167
"3310",3,"maryland","kentucky",235
"3311",3,"maryland","colorado",255
"3312",3,"maryland","indiana",106
"3313",3,"maryland","nevada",159
"3314",3,"maryland","california",356
"3315",3,"maryland","missouri",172
"3316",3,"maryland","illinois",443
"3317",3,"maryland","new hampshire",138
"3318",3,"maryland","wisconsin",48
"3319",3,"maryland","louisiana",128
